segment_point_id,latitude,longitude,road_code,route_segment,road_type,provincia,is_highway,km_marker,imd_total,imd_light,imd_heavy,pct_heavy,demand_index,imd_station_dist_km,imd_low_confidence,ev_fleet_province_2027,ev_fleet_point_allocated,ev_penetration_rate_2027,estimated_daily_ev_passages,nearest_charger_dist_km,nearest_charger_power_kw,nearest_charger_connections,nearest_fast_charger_dist_km,coverage_gap_flag,coverage_gap_km,available_capacity_mw,available_capacity_kw,nearest_substation_dist_km,distributor_network,grid_low_confidence,estimated_ev_demand_kw,n_chargers_proposed,grid_load_ratio,grid_status,traffic_weighted_demand,composite_priority_score
N330_0412,42.064759,-0.533044,N-330,N-330,CARRETERA CONVENCIONAL,HUESCA,False,350.0,10200,8670.0,1530.0,15.0,734.0,16.24,False,9867,689.69,0.3,2601.0,4.741,143650.0,12,4.741,False,0.0,48.03,48030.0,76.996,i-DE,True,7803.0,12,0.162461,Sufficient,2601.0,0.27494
N330A_0413,39.231293,-1.059074,N-330A,N-330A,CARRETERA CONVENCIONAL,VALENCIA/VALÈNCIA,False,0.0,32006,27205.0,4801.0,15.0,160126.0,29.27,True,29703,2164.27,0.3,8161.5,0.189,194000.0,20,0.189,False,0.0,41.39,41390.0,29.422,Viesgo,True,24484.5,12,0.591556,Moderate,8161.5,0.328595
N330B_0414,42.783566,-0.522001,N-330B,N-330B,CARRETERA CONVENCIONAL,HUESCA,False,0.0,548,466.0,82.0,15.0,1284.0,0.75,False,9867,37.05,0.3,139.8,3.022,44000.0,8,3.022,False,0.0,3.7,3700.0,100.113,i-DE,True,419.4,5,0.113351,Moderate,139.8,0.251079
N331_0415,37.690125,-4.744206,N-331,N-331,CARRETERA CONVENCIONAL,CÓRDOBA,False,0.0,1298,1103.0,195.0,15.0,5344.0,8.31,False,20131,87.77,0.3,330.9,2.255,60000.0,4,2.255,False,0.0,51.53,51530.0,25.333,Endesa,True,992.7,11,0.019265,Sufficient,330.9,0.253009
N331_0416,37.214506,-4.536402,N-331,N-331,CARRETERA CONVENCIONAL,CÓRDOBA,False,50.0,15848,13471.0,2377.0,15.0,364092.0,40.07,True,20131,1071.65,0.3,4041.3,5.41,157000.0,16,5.41,False,0.0,51.53,51530.0,79.426,Endesa,True,12123.9,12,0.235278,Sufficient,4041.3,0.288868
N331R_0417,37.460178,-4.571106,N-331R,N-331R,CARRETERA CONVENCIONAL,CÓRDOBA,False,0.0,1497,1272.0,225.0,15.0,615.0,26.7,True,20131,101.23,0.3,381.6,2.369,200000.0,8,2.369,False,0.0,51.53,51530.0,52.129,Endesa,True,1144.8,12,0.022216,Sufficient,381.6,0.253499
N332_0418,39.129342,-0.288266,N-332,N-332,CARRETERA CONVENCIONAL,VALENCIA/VALÈNCIA,False,0.0,10160,8636.0,1524.0,15.0,508.0,0.09,False,29703,687.03,0.3,2590.8,4.159,143650.0,12,4.159,False,0.0,9.81,9810.0,7.639,Viesgo,False,7772.4,12,0.792294,Moderate,2590.8,0.274344
N332_0419,38.839871,-0.000951,N-332,N-332,CARRETERA CONVENCIONAL,VALENCIA/VALÈNCIA,False,50.0,16784,14266.0,2518.0,15.0,16834.0,5.12,False,29703,1134.95,0.3,4279.8,1.334,143000.0,12,1.334,False,0.0,3.88,3880.0,34.049,Viesgo,True,12839.4,12,3.309124,Congested,4279.8,0.288762
N332_0420,38.173617,-0.623535,N-332,N-332,CARRETERA CONVENCIONAL,VALENCIA/VALÈNCIA,False,100.0,68306,58060.0,10246.0,15.0,2459.0,14.52,False,29703,4618.9,0.3,17418.0,5.431,143650.0,12,5.431,False,0.0,24.85,24850.0,16.376,Viesgo,True,52254.0,12,2.102777,Congested,17418.0,0.417288
N332A_0421,38.716417,0.058814,N-332A,N-332A,CARRETERA CONVENCIONAL,ALICANTE/ALACANT,False,0.0,16784,14266.0,2518.0,15.0,6479.0,7.65,False,29797,1134.92,0.3,4279.8,0.075,132000.0,24,0.075,False,0.0,3.88,3880.0,42.602,Viesgo,True,12839.4,12,3.309124,Congested,4279.8,0.288762
N332R_0422,39.183067,-0.269336,N-332R,N-332R,CARRETERA CONVENCIONAL,VALENCIA/VALÈNCIA,False,0.0,10160,8636.0,1524.0,15.0,508.0,6.27,False,29703,687.03,0.3,2590.8,0.849,121060.0,12,0.849,False,0.0,9.81,9810.0,13.591,Viesgo,False,7772.4,12,0.792294,Moderate,2590.8,0.274344
N337_0423,38.976172,-0.162052,N-337,N-337,CARRETERA CONVENCIONAL,VALENCIA/VALÈNCIA,False,0.0,22809,19388.0,3421.0,15.0,4813.0,4.06,False,29703,1542.36,0.3,5816.4,0.633,60000.0,4,0.633,False,0.0,9.81,9810.0,13.839,Viesgo,False,17449.2,12,1.778716,Congested,5816.4,0.304888
N337A_0424,38.993121,-0.184506,N-337A,N-337A,CARRETERA CONVENCIONAL,VALENCIA/VALÈNCIA,False,0.0,22809,19388.0,3421.0,15.0,4813.0,6.45,False,29703,1542.36,0.3,5816.4,0.742,44000.0,8,0.742,False,0.0,9.81,9810.0,11.132,Viesgo,False,17449.2,12,1.778716,Congested,5816.4,0.304888
N338_0425,38.280644,-0.536687,N-338,N-338,CARRETERA CONVENCIONAL,ALICANTE/ALACANT,False,0.0,68306,58060.0,10246.0,15.0,97951.0,12.1,False,29797,4618.79,0.3,17418.0,0.561,143650.0,12,0.561,False,0.0,24.99,24990.0,12.921,Viesgo,False,52254.0,12,2.090996,Congested,17418.0,0.417297
N339_0426,37.425183,-5.895094,N-339,N-339,CARRETERA CONVENCIONAL,SEVILLA,False,0.0,29396,24987.0,4409.0,15.0,31983.0,11.45,False,17824,1987.75,0.3,7496.1,1.79,300000.0,8,1.79,False,0.0,34.24,34240.0,5.029,Endesa,False,22488.3,12,0.656784,Moderate,7496.1,0.322083
N340_0427,36.260913,-5.964761,N-340,N-340,CARRETERA CONVENCIONAL,CÁDIZ,False,0.0,47745,40583.0,7162.0,15.0,35093.0,46.79,True,41685,3228.5,0.3,12174.9,9.077,132000.0,24,9.077,False,0.0,34.24,34240.0,125.368,Endesa,True,36524.7,12,1.066726,Congested,12174.9,0.367192
N340_0428,36.260034,-5.973956,N-340,N-340,CARRETERA CONVENCIONAL,CÁDIZ,False,50.0,47745,40583.0,7162.0,15.0,35093.0,46.55,True,41685,3228.5,0.3,12174.9,9.396,132000.0,24,9.396,False,0.0,34.24,34240.0,125.488,Endesa,True,36524.7,12,1.066726,Congested,12174.9,0.367192
N340_0429,40.034408,0.023758,N-340,N-340,CARRETERA CONVENCIONAL,CÁDIZ,False,100.0,21740,18479.0,3261.0,15.0,139179.0,1.31,False,41685,1470.05,0.3,5543.7,2.398,13160.0,8,2.398,False,0.0,8.42,8420.0,47.054,Endesa,True,16631.1,12,1.97519,Congested,5543.7,0.302086
N340_0430,36.695802,-3.46455,N-340,N-340,CARRETERA CONVENCIONAL,CÁDIZ,False,150.0,25693,21839.0,3854.0,15.0,136867.0,15.01,False,41685,1737.35,0.3,6551.7,6.197,300000.0,8,6.197,False,0.0,29.22,29220.0,173.748,Endesa,True,19655.1,12,0.672659,Moderate,6551.7,0.3129
N340_0431,39.795185,-0.181015,N-340,N-340,CARRETERA CONVENCIONAL,CÁDIZ,False,200.0,16334,13884.0,2450.0,15.0,3512.0,23.3,True,41685,1104.5,0.3,4165.2,1.494,44000.0,8,1.494,False,0.0,8.42,8420.0,23.865,Endesa,True,12495.6,12,1.484038,Congested,4165.2,0.289087
N340_0432,36.252622,-5.934294,N-340,N-340,CARRETERA CONVENCIONAL,CÁDIZ,False,250.0,47745,40583.0,7162.0,15.0,35093.0,48.8,True,41685,3228.5,0.3,12174.9,7.307,132000.0,24,7.307,False,0.0,34.24,34240.0,126.25,Endesa,True,36524.7,12,1.066726,Congested,12174.9,0.367192
N340_0433,38.277511,-0.650887,N-340,N-340,CARRETERA CONVENCIONAL,CÁDIZ,False,300.0,68306,58060.0,10246.0,15.0,97951.0,3.15,False,41685,4618.83,0.3,17418.0,1.485,133020.0,24,1.485,False,0.0,22.59,22590.0,14.217,Endesa,False,52254.0,12,2.313147,Congested,17418.0,0.417122
N340_0434,36.722697,-3.363255,N-340,N-340,CARRETERA CONVENCIONAL,CÁDIZ,False,350.0,25693,21839.0,3854.0,15.0,136867.0,17.36,False,41685,1737.35,0.3,6551.7,5.869,272000.0,16,5.869,False,0.0,29.22,29220.0,164.449,Endesa,True,19655.1,12,0.672659,Moderate,6551.7,0.3129
N340_0435,40.918487,0.819963,N-340,N-340,CARRETERA CONVENCIONAL,CÁDIZ,False,400.0,26013,22111.0,3902.0,15.0,81603.0,49.64,True,41685,1758.99,0.3,6633.3,3.656,132000.0,24,3.656,False,0.0,0.26,260.0,26.809,Endesa,True,19899.9,12,76.538077,Congested,6633.3,0.253922
N340_0436,40.557906,0.528347,N-340,N-340,CARRETERA CONVENCIONAL,CÁDIZ,False,450.0,485,412.0,73.0,15.0,297.0,54.32,True,41685,32.8,0.3,123.6,0.646,44000.0,8,0.646,False,0.0,0.26,260.0,63.016,Endesa,True,370.8,4,1.426154,Congested,123.6,0.249888
N340_0437,41.350153,1.721979,N-340,N-340,CARRETERA CONVENCIONAL,CÁDIZ,False,500.0,16260,13821.0,2439.0,15.0,1789.0,33.41,True,41685,1099.5,0.3,4146.3,0.714,240000.0,8,0.714,False,0.0,11.4,11400.0,24.538,Endesa,True,12438.9,12,1.091132,Congested,4146.3,0.289213
N340A_0438,40.729363,0.590334,N-340A,N-340A,CARRETERA CONVENCIONAL,TARRAGONA,False,0.0,485,412.0,73.0,15.0,297.0,53.39,True,7434,32.79,0.3,123.6,2.115,132000.0,12,2.115,False,0.0,0.26,260.0,43.449,Endesa,True,370.8,4,1.426154,Congested,123.6,0.249888
N340A_0439,37.104463,-2.094386,N-340A,N-340A,CARRETERA CONVENCIONAL,TARRAGONA,False,50.0,5328,4529.0,799.0,15.0,693.0,93.21,True,7434,360.24,0.3,1358.7,11.853,44000.0,8,11.853,False,0.0,43.71,43710.0,49.649,Endesa,True,4076.1,12,0.093253,Sufficient,1358.7,0.262931
N340A_0440,36.819562,-2.537348,N-340A,N-340A,CARRETERA CONVENCIONAL,TARRAGONA,False,100.0,5328,4529.0,799.0,15.0,693.0,45.72,True,7434,360.24,0.3,1358.7,2.994,44000.0,8,2.994,False,0.0,43.71,43710.0,99.836,Endesa,True,4076.1,12,0.093253,Sufficient,1358.7,0.262931
N340R_0441,41.123817,1.278477,N-340R,N-340R,CARRETERA CONVENCIONAL,TARRAGONA,False,0.0,26013,22111.0,3902.0,15.0,81603.0,4.86,False,7434,1758.82,0.3,6633.3,0.638,132000.0,12,0.638,False,0.0,46.2,46200.0,7.517,Endesa,False,19899.9,12,0.430734,Moderate,6633.3,0.313883
N341_0442,36.991378,-1.936915,N-341,N-341,CARRETERA CONVENCIONAL,ALMERÍA,False,0.0,5328,4529.0,799.0,15.0,693.0,102.13,True,1441,360.25,0.3,1358.7,3.703,44000.0,8,3.703,False,0.0,43.71,43710.0,53.08,Endesa,True,4076.1,12,0.093253,Sufficient,1358.7,0.262931
N342_0443,37.576807,-1.836589,N-342,N-342,CARRETERA CONVENCIONAL,MURCIA,False,0.0,957,813.0,144.0,15.0,1266.0,82.64,True,5395,64.71,0.3,243.9,3.114,700000.0,8,3.114,False,0.0,25.49,25490.0,8.211,Viesgo,False,731.7,8,0.028705,Sufficient,243.9,0.252157
N344_0444,38.730063,-0.941009,N-344,N-344,CARRETERA CONVENCIONAL,ALBACETE,False,0.0,26611,22619.0,3992.0,15.0,14024.0,0.35,False,5423,1799.28,0.3,6785.7,4.387,88000.0,16,4.387,False,0.0,46.04,46040.0,1.923,i-DE,False,20357.1,12,0.442161,Moderate,6785.7,0.315354
N344_0445,38.448093,-1.273855,N-344,N-344,CARRETERA CONVENCIONAL,ALBACETE,False,50.0,207,176.0,31.0,15.0,651.0,13.55,False,5423,14.0,0.3,52.8,4.493,88680.0,16,4.493,False,0.0,24.68,24680.0,24.944,i-DE,True,158.4,2,0.006418,Sufficient,52.8,0.250319
N345_0446,37.612577,-0.896406,N-345,N-345,CARRETERA CONVENCIONAL,MURCIA,False,0.0,68306,58060.0,10246.0,15.0,248839.0,77.42,True,5395,4618.51,0.3,17418.0,1.502,88680.0,16,1.502,False,0.0,2.34,2340.0,4.493,Viesgo,False,52254.0,12,22.330769,Congested,17418.0,0.401351
N346_0447,36.748584,-6.067705,N-346,N-346,CARRETERA CONVENCIONAL,CÁDIZ,False,0.0,2998,2548.0,450.0,15.0,2473.0,0.4,False,41685,202.72,0.3,764.4,4.692,143650.0,12,4.692,False,0.0,34.24,34240.0,72.231,Endesa,True,2293.2,12,0.066974,Sufficient,764.4,0.257181
N347AL_0448,36.849113,-2.382785,N-347AL,N-347AL,CARRETERA CONVENCIONAL,ALMERÍA,False,0.0,5328,4529.0,799.0,15.0,693.0,59.86,True,1441,360.25,0.3,1358.7,2.002,132000.0,24,2.002,False,0.0,43.71,43710.0,87.877,Endesa,True,4076.1,12,0.093253,Sufficient,1358.7,0.262931
N349_0449,36.703703,-6.082302,N-349,N-349,CARRETERA CONVENCIONAL,CÁDIZ,False,0.0,10327,8778.0,1549.0,15.0,207.0,0.03,False,41685,698.31,0.3,2633.4,0.27,120000.0,12,0.27,False,0.0,34.24,34240.0,77.364,Endesa,True,7900.2,12,0.23073,Sufficient,2633.4,0.2752
N350_0450,36.112109,-5.45704,N-350,N-350,CARRETERA CONVENCIONAL,CÁDIZ,False,0.0,10327,8778.0,1549.0,15.0,1859.0,86.35,True,41685,698.31,0.3,2633.4,0.29,137200.0,12,0.29,False,0.0,34.24,34240.0,148.001,Endesa,True,7900.2,12,0.23073,Sufficient,2633.4,0.2752
N351_0451,36.179873,-5.379438,N-351,N-351,CARRETERA CONVENCIONAL,CÁDIZ,False,0.0,10327,8778.0,1549.0,15.0,1859.0,85.73,True,41685,698.31,0.3,2633.4,0.951,14720.0,8,0.951,False,0.0,34.24,34240.0,143.034,Endesa,True,7900.2,12,0.23073,Sufficient,2633.4,0.2752
N352_0452,35.877791,-5.338887,N-352,N-352,CARRETERA CONVENCIONAL,CEUTA,False,0.0,10327,8778.0,1549.0,15.0,1859.0,113.41,True,2094,698.0,0.3,2633.4,0.413,132000.0,24,0.413,False,0.0,34.24,34240.0,175.979,Viesgo,True,7900.2,12,0.23073,Sufficient,2633.4,0.2752
N354_0453,35.913287,-5.380131,N-354,N-354,CARRETERA CONVENCIONAL,CEUTA,False,0.0,10327,8778.0,1549.0,15.0,516.0,108.04,True,2094,698.0,0.3,2633.4,5.361,132000.0,24,5.361,False,0.0,34.24,34240.0,171.127,Viesgo,True,7900.2,12,0.23073,Sufficient,2633.4,0.2752
N362_0454,35.913287,-5.380131,N-362,N-362,CARRETERA CONVENCIONAL,CEUTA,False,0.0,10327,8778.0,1549.0,15.0,516.0,108.04,True,2094,698.0,0.3,2633.4,5.361,132000.0,24,5.361,False,0.0,34.24,34240.0,171.127,Viesgo,True,7900.2,12,0.23073,Sufficient,2633.4,0.2752
N4_0455,37.688778,-4.907332,N-4,N-4,CARRETERA CONVENCIONAL,CÓRDOBA,False,0.0,1298,1103.0,195.0,15.0,5344.0,11.32,False,20131,87.77,0.3,330.9,2.072,132000.0,24,2.072,False,0.0,51.53,51530.0,30.697,Endesa,True,992.7,11,0.019265,Sufficient,330.9,0.253009
N4_0456,37.071056,-5.848942,N-4,N-4,CARRETERA CONVENCIONAL,CÓRDOBA,False,50.0,13879,11797.0,2082.0,15.0,7286.0,19.3,False,20131,938.51,0.3,3539.1,11.072,1000000.0,48,11.072,False,0.0,34.24,34240.0,36.119,Endesa,True,10617.3,12,0.310085,Moderate,3539.1,0.283932
N400_0457,40.055444,-2.401381,N-400,N-400,CARRETERA CONVENCIONAL,CUENCA,False,0.0,25915,22028.0,3887.0,15.0,23997.0,49.55,True,30261,1752.35,0.3,6608.4,19.771,143650.0,12,19.771,False,0.0,20.3,20300.0,22.661,i-DE,True,19825.2,12,0.976611,Congested,6608.4,0.313211
N400_0458,40.055184,-2.497996,N-400,N-400,CARRETERA CONVENCIONAL,CUENCA,False,50.0,4975,4229.0,746.0,15.0,22746.0,46.46,True,30261,336.41,0.3,1268.7,22.164,143650.0,12,22.164,False,0.0,20.3,20300.0,30.699,i-DE,True,3806.1,12,0.187493,Sufficient,1268.7,0.261983
N400_0459,39.960207,-3.324165,N-400,N-400,CARRETERA CONVENCIONAL,CUENCA,False,100.0,1858,1579.0,279.0,15.0,6678.0,11.59,False,30261,125.64,0.3,473.7,8.363,88000.0,16,8.363,False,0.0,4.25,4250.0,30.672,i-DE,True,1421.1,12,0.334376,Moderate,473.7,0.254147
N400A_0460,40.062104,-2.819806,N-400A,N-400A,CARRETERA CONVENCIONAL,CUENCA,False,0.0,4975,4229.0,746.0,15.0,22746.0,19.85,False,30261,336.41,0.3,1268.7,11.909,472000.0,16,11.909,False,0.0,12.21,12210.0,34.988,i-DE,True,3806.1,12,0.31172,Moderate,1268.7,0.261885
N401_0461,39.816872,-3.983959,N-401,N-401,CARRETERA CONVENCIONAL,TOLEDO,False,0.0,8116,6899.0,1217.0,15.0,7434.0,25.5,True,14360,548.78,0.3,2069.7,5.031,3840000.0,64,5.031,False,0.0,9.13,9130.0,53.058,i-DE,True,6209.1,12,0.680077,Moderate,2069.7,0.269373
N401_0462,39.03365,-3.929623,N-401,N-401,CARRETERA CONVENCIONAL,TOLEDO,False,50.0,11005,9354.0,1651.0,15.0,27314.0,5.99,False,14360,744.12,0.3,2806.2,3.606,132000.0,24,3.606,False,0.0,5.2,5200.0,50.29,i-DE,True,8418.6,12,1.618962,Congested,2806.2,0.275785
N401_0463,39.236151,-3.769942,N-401,N-401,CARRETERA CONVENCIONAL,TOLEDO,False,100.0,4126,3507.0,619.0,15.0,1048.0,8.0,False,14360,278.99,0.3,1052.1,11.122,272000.0,16,11.122,False,0.0,9.13,9130.0,40.145,i-DE,True,3156.3,12,0.345706,Moderate,1052.1,0.259755
N401A_0464,39.669851,-3.935085,N-401A,N-401A,CARRETERA CONVENCIONAL,TOLEDO,False,0.0,2677,2275.0,402.0,15.0,3606.0,12.32,False,14360,181.01,0.3,682.5,3.33,88000.0,16,3.33,False,0.0,9.13,9130.0,41.201,i-DE,True,2047.5,12,0.224261,Sufficient,682.5,0.256262
N403_0465,40.420643,-4.494202,N-403,N-403,CARRETERA CONVENCIONAL,ÁVILA,False,0.0,3099,2634.0,465.0,15.0,7019.0,54.3,True,10986,209.55,0.3,790.2,1.24,280000.0,12,1.24,False,0.0,0.91,910.0,56.468,i-DE,True,2370.6,12,2.605055,Congested,790.2,0.255432
N403_0466,40.498352,-4.67736,N-403,N-403,CARRETERA CONVENCIONAL,ÁVILA,False,50.0,3094,2630.0,464.0,15.0,8580.0,63.5,True,10986,209.22,0.3,789.0,12.9,44000.0,8,12.9,False,0.0,0.91,910.0,60.003,i-DE,True,2367.0,12,2.601099,Congested,789.0,0.255423
N403_0467,40.949987,-4.636348,N-403,N-403,CARRETERA CONVENCIONAL,ÁVILA,False,100.0,14612,12420.0,2192.0,15.0,10375.0,63.01,True,10986,988.06,0.3,3726.0,1.96,800000.0,16,1.96,False,0.0,19.2,19200.0,64.242,i-DE,True,11178.0,12,0.582188,Moderate,3726.0,0.285533
N403_0468,40.468638,-4.625866,N-403,N-403,CARRETERA CONVENCIONAL,ÁVILA,False,150.0,5895,5011.0,884.0,15.0,1214.0,61.78,True,10986,398.62,0.3,1503.3,13.018,280000.0,12,13.018,False,0.0,0.91,910.0,57.635,i-DE,True,4509.9,12,4.955934,Congested,1503.3,0.260504
N403A_0469,40.189195,-4.405038,N-403A,N-403A,CARRETERA CONVENCIONAL,TOLEDO,False,0.0,3019,2566.0,453.0,15.0,15204.0,41.53,True,14360,204.14,0.3,769.8,14.734,286000.0,24,14.734,False,0.0,0.91,910.0,41.08,i-DE,True,2309.4,12,2.537802,Congested,769.8,0.255287
N420_0470,38.74102,-4.073589,N-420,N-420,CARRETERA CONVENCIONAL,CIUDAD REAL,False,0.0,2249,1912.0,337.0,15.0,13845.0,22.41,True,13749,152.08,0.3,573.6,2.556,143650.0,12,2.556,False,0.0,11.28,11280.0,47.249,i-DE,True,1720.8,12,0.152553,Sufficient,573.6,0.255261
N420_0471,40.100647,-1.475437,N-420,N-420,CARRETERA CONVENCIONAL,CIUDAD REAL,False,50.0,80,68.0,12.0,15.0,171.0,7.63,False,13749,5.41,0.3,20.4,16.127,88000.0,16,16.127,False,0.0,7.15,7150.0,33.799,i-DE,True,61.2,2,0.008559,Sufficient,20.4,0.250003
N420_0472,38.037776,-4.371173,N-420,N-420,CARRETERA CONVENCIONAL,CIUDAD REAL,False,100.0,18565,15780.0,2785.0,15.0,120765.0,5.83,False,13749,1255.38,0.3,4734.0,2.472,42000.0,8,2.472,False,0.0,51.53,51530.0,32.651,i-DE,True,14202.0,12,0.275606,Sufficient,4734.0,0.295562
N420_0473,38.500536,-4.37491,N-420,N-420,CARRETERA CONVENCIONAL,CIUDAD REAL,False,150.0,1459,1240.0,219.0,15.0,44.0,1.75,False,13749,98.66,0.3,372.0,19.132,143650.0,12,19.132,False,0.0,6.88,6880.0,47.384,i-DE,True,1116.0,12,0.162209,Sufficient,372.0,0.253296
N420_0474,39.962495,-2.026322,N-420,N-420,CARRETERA CONVENCIONAL,CIUDAD REAL,False,200.0,25915,22028.0,3887.0,15.0,23997.0,44.62,True,13749,1752.39,0.3,6608.4,10.167,300000.0,8,10.167,False,0.0,20.3,20300.0,11.071,i-DE,False,19825.2,12,0.976611,Congested,6608.4,0.313211
N420_0475,40.612921,-1.003978,N-420,N-420,CARRETERA CONVENCIONAL,CIUDAD REAL,False,250.0,80,68.0,12.0,15.0,171.0,63.8,True,13749,5.41,0.3,20.4,25.356,143650.0,12,25.356,False,0.0,3.48,3480.0,61.383,i-DE,True,61.2,2,0.017586,Moderate,20.4,0.249995
N420_0476,40.765696,-0.849312,N-420,N-420,CARRETERA CONVENCIONAL,CIUDAD REAL,False,300.0,485,412.0,73.0,15.0,10.0,68.61,True,13749,32.8,0.3,123.6,4.236,143650.0,12,4.236,False,0.0,3.48,3480.0,72.568,i-DE,True,370.8,4,0.106552,Moderate,123.6,0.250927
N420_0477,40.396829,-1.085175,N-420,N-420,CARRETERA CONVENCIONAL,CIUDAD REAL,False,350.0,80,68.0,12.0,15.0,171.0,40.21,True,13749,5.41,0.3,20.4,5.372,88680.0,16,5.372,False,0.0,3.48,3480.0,47.231,i-DE,True,61.2,2,0.017586,Moderate,20.4,0.249995
N420_0478,39.79656,-2.361564,N-420,N-420,CARRETERA CONVENCIONAL,CIUDAD REAL,False,400.0,25915,22028.0,3887.0,15.0,23997.0,20.79,True,13749,1752.39,0.3,6608.4,19.924,143650.0,12,19.924,False,0.0,20.3,20300.0,29.514,i-DE,True,19825.2,12,0.976611,Congested,6608.4,0.313211
N420_0479,39.930218,-1.725682,N-420,N-420,CARRETERA CONVENCIONAL,CIUDAD REAL,False,450.0,1165,990.0,175.0,15.0,10935.0,34.42,True,13749,78.78,0.3,297.0,13.984,88000.0,16,13.984,False,0.0,7.15,7150.0,5.365,i-DE,False,891.0,10,0.124615,Sufficient,297.0,0.252597
N420_0480,39.918692,-1.860304,N-420,N-420,CARRETERA CONVENCIONAL,CIUDAD REAL,False,500.0,2322,1974.0,348.0,15.0,397.0,40.28,True,13749,157.02,0.3,592.2,22.662,88000.0,16,22.662,False,0.0,7.15,7150.0,8.871,i-DE,False,1776.6,12,0.248476,Sufficient,592.2,0.255366
N420A_0481,41.089998,0.643969,N-420A,N-420A,CARRETERA CONVENCIONAL,TARRAGONA,False,0.0,4401,3741.0,660.0,15.0,7539.0,55.5,True,7434,297.57,0.3,1122.3,0.06,132000.0,12,0.06,False,0.0,0.26,260.0,3.159,Endesa,False,3366.9,12,12.949615,Congested,1122.3,0.250507
N420B_0482,40.999781,0.123336,N-420B,N-420B,CARRETERA CONVENCIONAL,TERUEL,False,0.0,485,412.0,73.0,15.0,971.0,26.03,True,4571,32.79,0.3,123.6,5.586,143000.0,12,5.586,False,0.0,0.26,260.0,45.548,i-DE,True,370.8,4,1.426154,Congested,123.6,0.249888
N430_0483,38.92326,-3.15568,N-430,N-430,CARRETERA CONVENCIONAL,CIUDAD REAL,False,0.0,21936,18646.0,3290.0,15.0,212297.0,25.77,True,13749,1483.33,0.3,5593.8,6.889,88000.0,16,6.889,False,0.0,9.64,9640.0,54.045,i-DE,True,16781.4,12,1.740809,Congested,5593.8,0.302757
N430_0484,39.104769,-5.1201,N-430,N-430,CARRETERA CONVENCIONAL,CIUDAD REAL,False,50.0,1488,1265.0,223.0,15.0,20000.0,0.79,False,13749,100.62,0.3,379.5,9.374,44000.0,8,9.374,False,0.0,7.62,7620.0,17.419,i-DE,True,1138.5,12,0.149409,Sufficient,379.5,0.253378
N430_0485,39.038804,-2.270438,N-430,N-430,CARRETERA CONVENCIONAL,CIUDAD REAL,False,100.0,2541,2160.0,381.0,15.0,1400.0,30.19,True,13749,171.82,0.3,648.0,20.663,121060.0,12,20.663,False,0.0,18.67,18670.0,68.2,i-DE,True,1944.0,12,0.104124,Sufficient,648.0,0.256021
N430_0486,39.032784,-3.693573,N-430,N-430,CARRETERA CONVENCIONAL,CIUDAD REAL,False,150.0,11005,9354.0,1651.0,15.0,27314.0,19.1,False,13749,744.17,0.3,2806.2,7.089,286000.0,24,7.089,False,0.0,19.83,19830.0,56.967,i-DE,True,8418.6,12,0.424539,Moderate,2806.2,0.276726
N430_0487,38.995104,-4.250461,N-430,N-430,CARRETERA CONVENCIONAL,CIUDAD REAL,False,200.0,3481,2959.0,522.0,15.0,46196.0,0.38,False,13749,235.39,0.3,887.7,3.472,240000.0,16,3.472,False,0.0,5.2,5200.0,22.464,i-DE,True,2663.1,12,0.512135,Moderate,887.7,0.258027
N430_0488,38.912092,-2.954287,N-430,N-430,CARRETERA CONVENCIONAL,CIUDAD REAL,False,250.0,807,686.0,121.0,15.0,993.0,18.15,False,13749,54.57,0.3,205.8,19.011,44000.0,8,19.011,False,0.0,9.64,9640.0,58.688,i-DE,True,617.4,7,0.064046,Sufficient,205.8,0.251759
N430_0489,39.091935,-5.033798,N-430,N-430,CARRETERA CONVENCIONAL,CIUDAD REAL,False,300.0,2214,1882.0,332.0,15.0,474.0,2.14,False,13749,149.71,0.3,564.6,8.858,280000.0,12,8.858,False,0.0,7.62,7620.0,22.292,i-DE,True,1693.8,12,0.222283,Sufficient,564.6,0.255118
N430_0490,39.031765,-5.84408,N-430,N-430,CARRETERA CONVENCIONAL,CIUDAD REAL,False,350.0,9188,7810.0,1378.0,15.0,3583.0,19.28,False,13749,621.3,0.3,2343.0,7.178,300000.0,8,7.178,False,0.0,7.62,7620.0,61.677,i-DE,True,7029.0,12,0.922441,Congested,2343.0,0.271836
N430A_0491,38.972722,-2.760675,N-430A,N-430A,CARRETERA CONVENCIONAL,ALBACETE,False,0.0,807,686.0,121.0,15.0,993.0,0.07,False,5423,54.56,0.3,205.8,1.78,44000.0,8,1.78,False,0.0,9.64,9640.0,60.739,i-DE,True,617.4,7,0.064046,Sufficient,205.8,0.251759
N430C_0492,38.976177,-3.937612,N-430C,N-430C,CARRETERA CONVENCIONAL,CIUDAD REAL,False,0.0,10526,8947.0,1579.0,15.0,27789.0,1.71,False,13749,711.78,0.3,2684.1,0.179,143650.0,12,0.179,False,0.0,5.2,5200.0,49.642,i-DE,True,8052.3,12,1.548519,Congested,2684.1,0.274654
N431_0493,37.320201,-7.071708,N-431,N-431,CARRETERA CONVENCIONAL,HUELVA,False,0.0,78660,66861.0,11799.0,15.0,323686.0,84.92,True,27206,5318.93,0.3,20058.3,6.834,44340.0,8,6.834,False,0.0,34.24,34240.0,101.482,Endesa,True,60174.9,12,1.757445,Congested,20058.3,0.443198
